# Field        ID                       RA                 DEC                 FWHM               ISOarea KRON_RADIUS        nDet_magPStotal PhotoFlagDet U_PStotal          F378_PStotal       F395_PStotal       F410_PStotal       F430_PStotal       G_PStotal          F515_PStotal       R_PStotal          F660_PStotal       I_PStotal          F861_PStotal       Z_PStotal          e_U_PStotal           e_F378_PStotal       e_F395_PStotal       e_F410_PStotal        e_F430_PStotal        e_G_PStotal           e_F515_PStotal        e_R_PStotal           e_F660_PStotal        e_I_PStotal           e_F861_PStotal        e_Z_PStotal           r_-_i                r_-_Halpha          e(r_-_i)              e(r_-_Halpha)         main_id                       ra_x           dec_x          coo_err_maj coo_err_min coo_err_angle nbref ra_sexa        dec_sexa       main_type       other_types                                         radvel      redshift sp_type morph_type plx    pmra    pmdec  size_maj size_min size_angle B      V     R_x    J      H      K      u g      r_xa   i      z      angDist 
  HYDRA-0112   iDR3.HYDRA-0112.073070   149.35019236450933 -38.94527149456346  2.2867193          292     2.8703995          12.0            2            16.782192000000002 16.34003           16.088015          15.665119          15.500717999999999 15.450635          15.080769          15.033304000000001 14.7719            14.895369          14.564743          14.834316000000001 0.00911498            0.010415685          0.013180568          0.008766218000000001  0.007647536           0.0032114359          0.005453404           0.002414227           0.002619994           0.002440679           0.003586546           0.0031085873          0.13793500000000058  0.26140400000000064 0.003432987909761699  0.003562704108898885  "CRTS J095723.9-385643"       149.3499166667 -38.9453333333 ""          ""          172.0         1     "09 57 23.98   " "-38 56 43.2   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     14.79 ""     ""     ""     ""     "" ""     ""     ""     ""     0.803383
  HYDRA-0112   iDR3.HYDRA-0112.091243   149.96360778890147 -38.73078195905008  2.2522478          202     2.9001062          12.0            2            17.721027          17.18072           16.949665          16.507025          16.366646          16.196410999999998 15.824522          15.623301000000001 15.405733999999999 15.400528          15.195489000000002 15.281424          0.016142923           0.017202007          0.022478597000000003 0.013892426999999999  0.012158442           0.0046289734999999995 0.0079663815          0.0032454134999999997 0.0036049075          0.0031646665          0.005047544           0.0040251124          0.2227730000000019   0.2175670000000025  0.004532970642107061  0.004850573870124905  "CRTS J095951.1-384351"       149.96325      -38.7310277778 ""          ""          172.0         1     "09 59 51.18   " "-38 43 51.7   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     15.61 ""     ""     ""     ""     "" ""     ""     ""     ""     1.338931
  HYDRA-0112   iDR3.HYDRA-0112.113362   149.9619948222865  -38.50635457434919  2.3377602000000004 105     3.2758415000000003 12.0            0            18.309135          17.33201           16.840567          16.624879999999997 16.547626          16.934036          16.340320000000002 16.610062          16.28515           16.48273           16.197342000000003 16.422441          0.023619927000000002  0.018801492          0.02093402           0.014909436000000002  0.013503557           0.006762265999999999  0.010529235           0.005352184           0.0056500454          0.0057316693000000005 0.009154078000000001  0.008328373           0.1273319999999991   0.32491199999999765 0.007842060095052734  0.007782601531102384  "CRTS J095950.7-383024"       149.9619812193 -38.5063333568 0.0         0.0         90.0          2     "09 59 50.87549" "-38 30 22.8001" RRLyr           "RR*|*  |RR?"                                       ""          ""       ""      ""         ""     -0.12   -1.04  ""       ""       ""         ""     16.61 ""     ""     ""     ""     "" ""     ""     ""     ""     0.085457
  HYDRA-0114   iDR3.HYDRA-0114.074072   152.92188361947697 -38.705860583437754 3.1194086          245     3.2181916          12.0            2            18.704348          18.577497          18.21883           17.569395          17.350077          16.672794          16.568893          15.754021          15.452264999999999 15.318010999999998 15.005142000000001 15.068537          0.033057746           0.040245704          0.049467143          0.028879073999999998  0.027605822000000002  0.0070098             0.013276656999999999  0.0036028265          0.0038450996          0.0031486044          0.0049484754          0.0036125140000000003 0.43601000000000134  0.301756000000001   0.004784774650576724  0.005269264628297046  "CRTS J101141.0-384222"       152.9211666667 -38.7062222222 ""          ""          172.0         1     "10 11 41.08   " "-38 42 22.4   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     15.56 ""     ""     ""     ""     "" ""     ""     ""     ""     2.398274
  HYDRA-0115   iDR3.HYDRA-0115.049569   155.27755820393082 -39.1573140393806   2.4166594          154     3.2412276          12.0            0            18.38637           17.661829          17.401112          17.187592000000002 17.104548          16.885735999999998 16.762598          16.531979999999997 16.303234          16.377724          16.030123          16.295998          0.025536392           0.022245472000000002 0.026861664          0.020409517           0.018805807           0.007051290500000001  0.012622723999999998  0.005083869699999999  0.0051535293          0.0049371015999999995 0.007173734300000001  0.006140461           0.15425599999999662  0.22874599999999745 0.007086656710699386  0.007239101834657154  "CRTS J102106.5-390927"       155.2775076305 -39.1573218891 0.0         0.0         90.0          2     "10 21 06.60183" "-39 09 26.3588" RRLyr           "RR*|*  |RR?"                                       ""          ""       ""      ""         0.0087 -0.9    -0.08  ""       ""       ""         ""     16.3  ""     ""     ""     ""     "" ""     ""     ""     ""     0.143976
  HYDRA-0116   iDR3.HYDRA-0116.014723   157.6161017881559  -39.630215315381925 11.937349000000001 620     5.269694           12.0            2            19.876225          19.35281           19.174303          19.019165          18.993576          18.856983          18.561107999999997 18.517635000000002 18.187496          18.360401          18.222654000000002 18.147074          0.05825398            0.06147017           0.08421256           0.06698198            0.06321477            0.021562947000000002  0.03911391            0.01573045            0.014680241           0.01775257            0.03183044            0.026400166           0.15723400000000254  0.3301390000000026  0.023719207381516776  0.021516424726719375  "LEDA  595938"                157.6158333333 -39.6302777778 ""          ""          172.0         1     "10 30 27.8    " "-39 37 49     " Galaxy          G                                                   ""          ""       ""      ""         ""     ""      ""     0.5      0.35     100        ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     0.777552
  HYDRA-0120   iDR3.HYDRA-0120.067463   165.2564974694581  -38.839358877756254 1.9383587          117     3.1582548999999998 12.0            0            17.898232          17.211973          16.800549          16.485191          16.461012          16.596188          16.354897          16.551455999999998 16.456013000000002 16.617592000000002 16.448313          16.65557           0.017002981           0.016568558          0.0178835            0.012874468           0.0118569005          0.005313976999999999  0.009674565999999999  0.004929715           0.0060734045999999995 0.0057242387          0.018634116000000003  0.00860096            -0.06613600000000375 0.09544299999999595 0.007554402602178593  0.007822297195614992  "CRTS J110101.4-385022"       165.256125     -38.8395555556 ""          ""          172.0         1     "11 01 01.47   " "-38 50 22.4   " RotV*           Ro*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.4  ""     ""     ""     ""     "" ""     ""     ""     ""     1.261804
  HYDRA-0120   iDR3.HYDRA-0120.095128   164.46754870613927 -38.46416694792801  2.4058626          95      3.3302620000000003 12.0            0            18.70203           18.169197          18.042385          17.664001000000003 17.5485            17.409779          17.048195          16.927567          16.714151          16.727169          16.479773          16.653315          0.02932831            0.030864963          0.04048748           0.026961386           0.023143517000000002  0.008241446           0.014538453           0.00611123            0.0071308715          0.0062132543          0.019361332           0.008736541           0.20039799999999985  0.21341599999999872 0.008715025020581897  0.009391297059640497  "CRTS J105752.1-382752"       164.46725      -38.4644722222 ""          ""          172.0         1     "10 57 52.14   " "-38 27 52.1   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.95 ""     ""     ""     ""     "" ""     ""     ""     ""     1.384456
  HYDRA-0122   iDR3.HYDRA-0122.066866   153.8458304427787  -40.40778489753693  6.3964360000000005 523     3.7632024          12.0            2            20.190742          19.614404999999998 19.479477          19.2016            19.013443          18.312016          18.011114000000003 17.209232          16.837320000000002 16.691273000000002 16.423029999999997 16.275442          0.09386596            0.08099641           0.10865196           0.07255784400000001   0.057488825           0.014199443999999999  0.02440615            0.0074882996          0.006902202           0.0058235917          0.009010493           0.0062592740000000004 0.5179589999999976   0.37191199999999824 0.009486245368303997  0.010184057312690465  "2MASX J10152299-4024278"     153.8457958333 -40.4077444444 ""          ""          172.0         3     "10 15 22.991  " "-40 24 27.88  " Galaxy          "IR |G"                                             5164.7352   0.017379 ""      ""         ""     ""      ""     0.17     0.15     10         17.61  ""    16.16  13.787 12.921 12.934 "" ""     ""     ""     ""     0.173808
  HYDRA-0123   iDR3.HYDRA-0123.009112   154.24595220693226 -41.062371742332886 2.6691082          44      3.4119427000000004 12.0            0            17.766482999999997 17.600422000000002 17.774538          18.328745          18.178082          18.215956          18.04789           17.958212          17.603065          17.686424          17.730118          17.534153          0.019777616           0.02476121           0.03815319           0.058589800000000004  0.047437205999999996  0.019914562           0.034589984           0.013514595           0.011416392           0.013230187           0.026872357000000003  0.019455655           0.2717880000000008   0.35514699999999877 0.01891248598331256   0.017691192280671446  "V* V381 Vel"                 154.245878892  -41.0622879944 0.0         0.0         90.0          13    "10 16 59.01093" "-41 03 44.2368" AMHer           "*  |AM*|V* |X  |IR"                                ""          ""       ""      ""         1.9205 4.62    -13.33 ""       ""       ""         18.25  ""    ""     16.619 16.182 ""     "" ""     ""     ""     ""     0.361249
  HYDRA-0123   iDR3.HYDRA-0123.021386   155.402876838108   -40.91449083608904  2.2398176          247     2.9106503          12.0            0            17.80679           17.873962          17.665966          17.07348           16.811914          16.040367          15.963718          15.145923999999999 14.761852          14.749970000000001 14.354332999999999 14.522946          0.020644724           0.030330312          0.035938296          0.022938555           0.017901208000000002  0.0049207676          0.008996259           0.0026651076          0.0024575605          0.0022218656          0.0031391596          0.0025262265          0.3959539999999979   0.38407199999999975 0.0034697961415681355 0.0036252451131941425 "CRTS J102136.7-405452"       155.4030833333 -40.9145555556 ""          ""          172.0         1     "10 21 36.74   " "-40 54 52.4   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     14.92 ""     ""     ""     ""     "" ""     ""     ""     ""     0.608165
  HYDRA-0123   iDR3.HYDRA-0123.026681   154.7813303474071  -40.8637612736879   15.459968          1060    3.6410513          12.0            2            19.087951999999998 18.647873          18.531672          18.350563          18.106815          17.890867          17.653025          17.197536          16.927039999999998 16.884777          16.68492           16.564518          0.053753626           0.05331792           0.067093104          0.057273947           0.04324607            0.015187204           0.025135955           0.0081295995          0.0075192344          0.007409376600000001  0.012210423           0.009055601           0.3127589999999998   0.2704960000000014  0.010999511336010697  0.011073810274361016  "6dFGS gJ101907.5-405150"     154.7812083333 -40.8638611111 ""          ""          172.0         3     "10 19 07.49   " "-40 51 49.9   " Galaxy          "G  |G  |G"                                         5366.1036   0.018062 ""      ""         ""     ""      ""     ""       ""       ""         15.99  ""    14.8   ""     ""     ""     "" ""     ""     ""     ""     0.489418
  HYDRA-0123   iDR3.HYDRA-0123.079672   154.72293935897585 -40.11213368993416  2.2051093999999996 26      4.111803           12.0            0            18.84198           18.63403           19.158127          19.464354999999998 19.179277          19.396805          19.49237           18.936289000000002 18.239918          18.416313          18.10699           18.047826999999998 0.045906882999999996  0.05482681           0.11541939999999999  0.14655414            0.10386396            0.04965252            0.10765269400000001   0.028119404           0.017542679           0.023018595           0.03624962            0.029703842           0.5199760000000033   0.6963710000000027  0.03633946335719944   0.03314281924960906   "CRTS SSS120320 J101854-400644" 154.7229583333 -40.1120833333 ""          ""          172.0         1     "10 18 53.51   " "-40 06 43.5   " Candidate_CV*   CV?                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     0.188661
  HYDRA-0123   iDR3.HYDRA-0123.097526   155.50926414134003 -39.87941443605516  16.694937          308     4.863685           12.0            2            20.046032          19.366592          19.44807           19.238160999999998 19.611937          19.213607999999997 18.699898          19.042645999999998 18.386295          19.114544          18.9469            18.944824          0.12482397            0.098534755          0.14600246           0.120424636           0.14980227            0.042525217000000004  0.055761613           0.030532748           0.019430725           0.041012965           0.07356189            0.06455698            -0.0718980000000009  0.6563509999999972  0.05113034322711641   0.03619118365648088   "LEDA  592969"                155.5091666667 -39.8797222222 ""          ""          172.0         1     "10 22 02.2    " "-39 52 47     " Galaxy          G                                                   ""          ""       ""      ""         ""     ""      ""     0.41     0.21     97         ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     1.140283
  HYDRA-0125   iDR3.HYDRA-0125.004151   159.17448891243004 -41.11618392138965  4.032118           108     3.7029557          12.0            0            19.775312          19.434399          19.262620000000002 18.760347          18.543651999999998 17.887825          17.728737          17.05864           16.727999          16.609215          16.279285          16.367442999999998 0.074404955           0.08688039           0.11699453           0.07554156            0.06216976            0.015220903999999999  0.027208102999999997  0.007829624           0.0076544633999999995 0.006332303           0.009553572           0.0075603737          0.4494250000000015   0.33064099999999996 0.010069809991513494  0.010949603733620479  "CRTS J103641.8-410658"       159.17425      -41.1163055556 ""          ""          172.0         1     "10 36 41.82   " "-41 06 58.7   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.8  ""     ""     ""     ""     "" ""     ""     ""     ""     0.782051
  HYDRA-0127   iDR3.HYDRA-0127.026087   162.18965956991096 -40.90490547178806  1.9734296999999998 184     2.7462685000000002 12.0            0            18.033665          17.394014000000002 17.083923000000002 16.81267           16.686422          16.477913          16.350557000000002 16.13562           15.940814000000001 16.00455           15.810464999999999 15.911332000000002 0.01599147            0.016095454          0.019493395          0.015084558           0.013704399999999999  0.005291901           0.0095596295          0.0039828815          0.004251295           0.0039215579999999995 0.0062694466          0.004916426           0.13107000000000113  0.19480599999999804 0.005589450973969291  0.005825534672462886  "CRTS J104845.4-405419"       162.1896222085 -40.9049040118 0.0         0.0         90.0          2     "10 48 45.50933" "-40 54 17.6544" RRLyr           "RR*|*  |RR?"                                       ""          ""       ""      ""         0.0041 -0.02   -0.92  ""       ""       ""         ""     16.09 ""     ""     ""     ""     "" ""     ""     ""     ""     0.101791
  HYDRA-0128   iDR3.HYDRA-0128.035823   164.66575826762875 -40.662254636412385 2.493589           77      3.4894032          12.0            2            19.271670999999998 19.090904000000002 18.934673          18.507479999999997 18.408703          17.779375          17.70266           17.097122          16.831972          16.778797          16.472048          16.581             0.04086421            0.05298419           0.0719479            0.04724146            0.042673424           0.013141638           0.02216213            0.0073006004          0.0071962993          0.0066721309999999995 0.010722655           0.009049813           0.31832499999999797  0.26514999999999844 0.009890202135529949  0.010251121393079913  "CRTS J105839.6-403944"       164.6652083333 -40.6624444444 ""          ""          172.0         1     "10 58 39.65   " "-40 39 44.8   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.77 ""     ""     ""     ""     "" ""     ""     ""     ""     1.649921
  HYDRA-0129   iDR3.HYDRA-0129.044715   151.29949656598694 -42.042625006595294 2.1502830000000004 141     3.0061697999999994 12.0            2            18.058464          17.539616          17.343487          16.882202          16.720993          16.534939          16.134747          15.908726000000001 15.661791000000001 15.642676999999999 15.3804245         15.489562          0.025834806000000002  0.024004208          0.030396126000000002 0.019598183999999998  0.016164148           0.0060802074          0.0094900085          0.0038417748          0.003967060200000001  0.0034940504          0.0052839722          0.0042172945000000005 0.2660490000000024   0.24693500000000057 0.0051930358954714725 0.005522390808729412  "CRTS J100511.8-420232"       151.2995416667 -42.0423611111 ""          ""          172.0         1     "10 05 11.89   " "-42 02 32.5   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     15.77 ""     ""     ""     ""     "" ""     ""     ""     ""     0.957645
  HYDRA-0129   iDR3.HYDRA-0129.074747   151.3946653887827  -41.7077446820009   2.0819879          82      3.3135839          12.0            0            20.0931            19.962072          19.199831          18.455761          18.181019          17.677708          17.273535          16.56556           16.15652           16.057734          15.717862          15.793539          0.14371721            0.17584434           0.13560425           0.065797694           0.047687527           0.01315736            0.019917771           0.005578784           0.0051829624          0.0044074287          0.006377462800000001  0.0050596846          0.5078260000000014   0.40904000000000096 0.007109729858738635  0.007614849319485564  "CRTS J100534.7-414228"       151.3945833333 -41.7077777778 ""          ""          172.0         1     "10 05 34.70   " "-41 42 28.0   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.51 ""     ""     ""     ""     "" ""     ""     ""     ""     0.250657
  HYDRA-0129   iDR3.HYDRA-0129.084677   150.65101548035398 -41.602175102760256 2.1239877000000003 54      3.3820527          12.0            0            19.314056          18.856932          18.827417          18.153736          18.026833          17.624203          17.337982          17.033511999999998 16.781284          16.813967          16.46329           16.685098999999997 0.075385146           0.07012847           0.10227001           0.052105002000000004  0.042789895           0.01282914            0.021143751000000002  0.0076269395999999995 0.0076592173          0.0071085636          0.010208215999999999  0.009333705           0.21954499999999655  0.2522279999999988  0.010426019572075102  0.010808969299182389  "CRTS J100236.2-413606"       150.6512083333 -41.6018888889 ""          ""          172.0         1     "10 02 36.29   " "-41 36 06.8   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.74 ""     ""     ""     ""     "" ""     ""     ""     ""     1.153771
  HYDRA-0129   iDR3.HYDRA-0129.095144   151.09568174243253 -41.485982992573376 2.071489           62      3.2940145          12.0            2            20.16684           19.684181          19.544075          18.329315          18.172035          17.925838          17.23167           16.903734          16.158531          16.468054000000002 15.702163          16.212812          0.15630823            0.14011194           0.18648526           0.059642583           0.04766014            0.015941264           0.01944462            0.006957486           0.005240407           0.005684919           0.006363803           0.006690326           0.43567999999999785  0.7452030000000001  0.008984704529184975  0.0087102512573315    "CRTS J100423.0-412910"       151.0958333333 -41.4861111111 ""          ""          172.0         1     "10 04 23.00   " "-41 29 10.0   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.25 ""     ""     ""     ""     "" ""     ""     ""     ""     0.616327
  HYDRA-0131   iDR3.HYDRA-0131.122593   154.73278720642094 -41.203226194501006 11.310694999999999 1492    3.7791257000000007 12.0            2            18.663645000000002 18.227222          18.111534          17.947159          17.696423          17.48679           17.336868          16.913807000000002 16.611670999999998 16.599747          16.451622          16.335693          0.029482458           0.032139428          0.043295182          0.034718692           0.028721174           0.0105271395          0.018975256           0.006565051           0.0064292816000000004 0.0058421213          0.00963513            0.007116954           0.31406000000000134  0.3021360000000044  0.008788075780084892  0.009188882223899682  "2MASX J10185591-4112107"     154.7329875    -41.2029916667 ""          ""          172.0         4     "10 18 55.917  " "-41 12 10.77  " Galaxy          "G  |G  |G"                                         5396.5423   0.018166 ""      ""         ""     ""      ""     0.297    0.291    115        15.84  ""    14.68  12.977 12.253 12.063 "" ""     ""     ""     ""     1.003573
  HYDRA-0132   iDR3.HYDRA-0132.037761   156.2239401417331  -42.12797366247021  2.2869027          39      3.56238            12.0            0            20.76734           20.01066           19.697971          19.571144          19.456657          19.447216          19.411331          19.177128          18.826378          18.758167          18.640244          18.65184           0.13513329999999998   0.1187288            0.13570839999999998  0.10749872            0.0963682             0.033296295           0.07134580000000001   0.025523092999999997  0.020652418999999998  0.022259802999999998  0.03699574            0.03726865            0.4189609999999995   0.35075000000000145 0.03386631225695319   0.03283215933864554   "CRTS J102453.7-420739"       156.2238914969 -42.1279417731 0.0         0.0         90.0          2     "10 24 53.73396" "-42 07 40.5904" RRLyr           "RR*|*  |RR?"                                       ""          ""       ""      ""         ""     -0.27   -0.13  ""       ""       ""         ""     18.93 ""     ""     ""     ""     "" ""     ""     ""     ""     0.173343
  HYDRA-0133   iDR3.HYDRA-0133.056224   158.04449810746982 -41.74005795676632  2.4534439999999997 207     3.1723764          12.0            2            18.381560999999998 18.20155           17.8258            17.200352          16.823452          16.133669          16.022942999999998 15.277052          15.000110999999999 14.900305          14.60679           14.683511          0.031774323           0.046131535999999994 0.0508017            0.03253836            0.024623317999999998  0.0061305105          0.01093043            0.0031106353          0.0030627265          0.0025496501          0.003730495           0.0028984705          0.37674699999999994  0.27694100000000077 0.004022035256190092  0.004365357440509121  "CRTS J103210.7-414422"       158.0449583333 -41.7396111111 ""          ""          172.0         1     "10 32 10.79   " "-41 44 22.6   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     15.09 ""     ""     ""     ""     "" ""     ""     ""     ""     2.028819
  HYDRA-0134   iDR3.HYDRA-0134.028566   160.99950535482745 -42.146744164898685 2.711336           103     3.3306928          12.0            0            18.94226           18.817564          18.446735          17.896648000000003 17.853006          17.069536          16.997805          16.341074          16.052498          16.028128          15.735698000000001 15.851128          0.04597732400000001   0.064006366          0.07327281           0.046867825           0.044219445           0.010496304           0.018882578           0.005522535           0.005344456           0.0046902034000000006 0.0065354947          0.0052704625          0.31294600000000017  0.28857599999999906 0.00724543999765346   0.007685154699949833  "CRTS J104400.0-420846"       161.0          -42.1461111111 ""          ""          172.0         1     "10 44 00.00   " "-42 08 46.0   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.29 ""     ""     ""     ""     "" ""     ""     ""     ""     2.633812
  HYDRA-0135   iDR3.HYDRA-0135.044941   161.8496061010191  -41.997037657020186 1.9586586          37      3.6144934          12.0            0            17.999098          17.841167000000002 18.143179999999997 18.595116          18.579552          18.6548            18.90128           18.543066          17.65883           18.32077           18.22922           18.072536          0.016477266           0.022969037          0.040715676          0.048853204000000004  0.047706122999999996  0.020267257           0.049625635           0.017540276           0.011534018           0.018997949           0.035011396           0.026576366           0.22229600000000005  0.8842360000000014  0.02585697871683343   0.02099273334705369   "Gaia DR2 5391507429181636352" 161.8495188895 -41.9970017299 0.0         0.0         90.0          1     "10 47 23.88453" "-41 59 49.2062" Star            ""                                                  ""          ""       ""      ""         2.2791 5.06    -2.65  ""       ""       ""         ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     0.266779
  HYDRA-0136   iDR3.HYDRA-0136.024100   163.89733417514216 -42.20023849980839  2.485562           392     2.8461416          12.0            0            17.103977          16.576296          16.256048          15.622065          15.474823          15.173352          14.790307          14.472448000000002 14.204521          14.143528          13.934814000000001 14.014454          0.013987723           0.013609565          0.016136378          0.009440137           0.007884546           0.0030217872          0.004654185999999999  0.0019014206          0.0019457806          0.0016506651000000002 0.0025557568          0.001953565           0.3289200000000019   0.267927000000002   0.0025179546402710217 0.002720562890550542  "CRTS J105535.4-421158"       163.89775      -42.1996944444 ""          ""          172.0         1     "10 55 35.46   " "-42 11 58.9   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     14.63 ""     ""     ""     ""     "" ""     ""     ""     ""     2.250757
  HYDRA-0138   iDR3.HYDRA-0138.116551   152.4345053488891  -42.682015075647776 2.3495493          80      3.6080122          12.0            2            19.106937          18.374805          17.946495000000002 17.662937          17.620373          17.254616          17.164305          16.809757          16.596722          16.611038          16.395817          16.500004          0.07615042            0.05357022           0.053882427999999996 0.04009633            0.036190264           0.011711656           0.020347605           0.0070597334          0.007431445           0.006534388           0.009839109           0.008474399           0.19871900000000053  0.21303500000000142 0.009619670587583526  0.010250180996797108  "CRTS J100944.0-424056"       152.4344427472 -42.6820042904 0.0         0.0         90.0          2     "10 09 44.26626" "-42 40 55.2154" RRLyr           "RR*|*  |RR?"                                       ""          ""       ""      ""         ""     -1.41   -0.09  ""       ""       ""         ""     16.7  ""     ""     ""     ""     "" ""     ""     ""     ""     0.170162
  HYDRA-0139   iDR3.HYDRA-0139.030894   154.18821565775727 -43.56193365013209  3.26269            107     3.6842453          12.0            0            19.399033          19.225666          18.999172          18.549276000000003 18.4676            17.898369          17.776512          17.11947           16.816631          16.753881          16.323093          16.488356          0.053870466           0.0700968            0.081524245          0.050480675           0.049673512999999996  0.014448421999999999  0.027061928           0.008268262           0.008283605           0.0072502564          0.010664793999999998  0.009024605           0.36558899999999994  0.30283899999999875 0.010996834743069705  0.011703942425382526  "CRTS J101645.1-433343"       154.188125     -43.5619722222 ""          ""          172.0         1     "10 16 45.15   " "-43 33 43.1   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.88 ""     ""     ""     ""     "" ""     ""     ""     ""     0.274249
  HYDRA-0140   iDR3.HYDRA-0140.012614   156.77427199442948 -43.72812711312928  5.1044993          75      4.045394           12.0            0            18.019148          17.920435          18.091475          18.570420000000002 17.552677          17.645874          17.626692000000002 17.484524          17.156162          17.376703          17.201488          17.301369          0.015424673           0.020622695          0.04185443           0.058243275           0.044700664           0.020444345           0.04128111            0.015711527           0.01534385            0.016583022           0.027652437000000002  0.025272082999999997  0.10782100000000128  0.32836200000000204 0.02284400795228834   0.021961006659400404  "NAME OT J102706-434341"      156.775        -43.7280555556 ""          ""          172.0         4     "10 27 06.0    " "-43 43 41     " CataclyV*       "X  |CV*|CV?"                                       ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     1.911319
  HYDRA-0142   iDR3.HYDRA-0142.045671   159.56126817312304 -43.42941925667293  2.0521026          18      4.059661           12.0            0            19.327816000000002 19.37736           19.10523           19.330921          19.112137          19.174723          19.028479          18.804823000000003 18.509754          18.681877          18.756908          18.698463          0.041970287           0.062354807000000005 0.07763559           0.07922768            0.065030225           0.02540081            0.048026808           0.019280883999999998  0.019628685           0.024465637000000002  0.05863827            0.046692505           0.12294600000000244  0.2950690000000016  0.031149957971676703  0.02751431922927916   "[VV2006] J103814.6-432545"   159.5612367837 -43.4294135604 0.0         0.0         90.0          19    "10 38 14.69683" "-43 25 45.8888" QSO             "Bla|QSO|Bla|cm |Rad|QSO|*  |Bla|Rad|IR |QSO|Rad|QSO" 208263.061  1.356    ""      ""         ""     -0.19   0.03   ""       ""       ""         ""     18.5  18.7   ""     ""     ""     "" ""     ""     ""     ""     0.084588
  HYDRA-0143   iDR3.HYDRA-0143.113482   161.0094290769841  -42.62252518416     2.453548           69      3.685223           12.0            0            18.94914           18.864742          18.875675          18.532936          18.431585000000002 17.99121           17.783542999999998 17.405071          17.110155          17.148193          16.756859          16.988224          0.035299636           0.049629744          0.074870095          0.05498173            0.049217936           0.015892513           0.02675066            0.008947018499999999  0.008787063000000001  0.008342643           0.01223558            0.0109412195          0.2568780000000004   0.2949160000000006  0.01223310395054302   0.01254039936386841   "CRTS J104402.4-423722"       161.010125     -42.6228611111 ""          ""          172.0         1     "10 44 02.43   " "-42 37 22.3   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.95 ""     ""     ""     ""     "" ""     ""     ""     ""     2.204756
  HYDRA-0146   iDR3.HYDRA-0146.001503   153.9255372072468  -45.258550363339005 4.4084970000000006 56      3.5066612          12.0            0            19.39517           18.831059          18.465183          18.261627          18.103275          17.970137          17.799870000000002 17.51555           17.043955          17.27412           16.816986          16.757751000000003 0.061228935           0.062269595          0.06770901           0.049620584           0.044665623           0.019106869           0.028998595           0.011363752           0.008411585           0.012371983999999999  0.013173233999999999  0.0111876475          0.24143000000000114  0.47159500000000065 0.016798834709995807  0.014138232623978465  "Gaia DR2 5414200039210586240" 153.9254522935 -45.2585151595 0.0         0.0         90.0          1     "10 15 42.10855" "-45 15 30.6546" Candidate_RRLyr "*  |RR?"                                           ""          ""       ""      ""         0.1111 0.46    -1.09  ""       ""       ""         ""     ""    ""     ""     ""     ""     "" ""     ""     ""     ""     0.249725
  HYDRA-0146   iDR3.HYDRA-0146.099343   154.03650957474076 -44.185389561988    4.9585023          111     3.5883982000000003 12.0            0            18.095694          17.865273000000002 17.726582          17.406654          17.221085000000002 16.949242          16.797565          16.507761          16.247220000000002 16.318835999999997 16.070974          16.032139          0.022800483           0.03051563           0.03984946           0.026004307           0.023178697999999998  0.009155241           0.014494705           0.005965491999999999  0.0054885685          0.0067243166          0.008160377           0.0066795972999999995 0.18892500000000112  0.26054099999999636 0.008989078291966289  0.008106261714332708  "CRTS J101608.8-441105"       154.0367083333 -44.1849166667 ""          ""          172.0         1     "10 16 08.81   " "-44 11 05.7   " EB*             EB*                                                 ""          ""       ""      ""         ""     ""      ""     ""       ""       ""         ""     16.39 ""     ""     ""     ""     "" ""     ""     ""     ""     1.778066
